School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Kearney,27.43,32.28,59.71,1,2,1
Webb City,22.72,35.28,58.0,5,1,2
Harrisonville,23.14,22.2,45.34,4,3,3
Carl Junction,26.47,14.14,40.6,2,14,4
Hannibal,23.79,15.99,39.78,3,8,5
Westminster Christian Academy,18.38,19.55,37.92,8,5,6
West Plains,21.23,15.71,36.93,6,10,7
Center,15.94,15.53,31.47,9,11,8
Central (Cape Girardeau),20.37,10.7,31.07,7,23,9
Mexico,13.45,16.64,30.08,13,7,10
Platte County,13.54,15.92,29.46,12,9,11
Smithville,8.29,19.67,27.96,20,4,12
University City,9.31,18.34,27.65,19,6,13
Bolivar,15.02,11.05,26.06,11,21,14
Grandview,12.37,12.6,24.96,16,16,15
Raytown South,12.7,11.09,23.79,15,20,16
Helias Catholic,8.04,14.77,22.81,21,12,17
Affton,9.82,11.49,21.3,18,18,18
Clayton,11.72,7.06,18.78,17,29,19
Farmington,7.73,10.77,18.51,23,22,20
Gateway,3.05,12.95,15.99,31,15,21
Hillsboro,13.13,2.4,15.53,14,34,22
Savannah,3.67,11.23,14.9,30,19,23
Benton,4.22,9.44,13.66,28,25,24
Lafayette (St. Joseph),4.63,8.94,13.57,27,26,25
Vashon,-0.78,14.23,13.45,38,13,26
Grain Valley,2.84,9.69,12.53,32,24,27
MICDS,-0.43,11.52,11.09,37,17,28
Sikeston,2.21,8.75,10.96,33,27,29
Warrensburg,15.88,-6.89,8.99,10,54,30
Lutheran South,7.96,0.53,8.48,22,37,31
St. Charles West,4.09,2.51,6.59,29,33,32
St. Francis Borgia,6.76,-2.66,4.1,24,44,33
Pleasant Hill,-2.35,5.36,3.0,43,30,34
Priory,5.31,-4.01,1.3,25,48,35
Excelsior Springs,5.1,-4.5,0.59,26,50,36
St. Dominic,-7.53,8.0,0.47,53,28,37
Nevada,-5.35,4.49,-0.86,48,31,38
Miller Career Academy,-0.91,-0.37,-1.28,39,40,39
Jennings,0.58,-2.58,-1.99,34,43,40
Hillcrest,-2.4,0.28,-2.12,44,38,41
Moberly,-6.74,3.7,-3.04,51,32,42
Warrenton,-2.74,-0.59,-3.33,45,41,43
Marshall,-1.12,-3.17,-4.29,40,46,44
Festus,-4.97,-0.35,-5.33,47,39,45
St. Charles,-0.35,-5.06,-5.41,35,51,46
St. Clair,-2.16,-5.18,-7.35,42,52,47
Sullivan,-10.97,1.01,-9.96,57,35,48
Riverview Gardens,-7.19,-2.91,-10.1,52,45,49
North County,-8.19,-1.99,-10.18,54,42,50
Van Horn,-3.63,-6.7,-10.33,46,53,51
Perryville,-1.41,-8.96,-10.37,41,56,52
DeSoto with Kingston,-11.74,0.55,-11.19,58,36,53
St. Mary's South Side,-0.4,-11.17,-11.57,36,59,54
Marshfield,-5.5,-7.31,-12.8,49,55,55
Union,-10.7,-3.52,-14.22,56,47,56
McDonald County,-5.82,-9.38,-15.2,50,57,57
Kirksville,-14.35,-4.29,-18.64,60,49,58
Windsor (Imperial),-8.45,-13.39,-21.84,55,60,59
Pacific,-12.26,-11.09,-23.35,59,58,60
Logan-Rogersville,-18.45,-13.46,-31.9,61,61,61
Liberty (Wentzville),-21.02,-16.47,-37.49,62,62,62
Roosevelt,-22.12,-19.37,-41.5,63,63,63
