School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lamar,22.73,24.88,47.61,1,1,1
Liberty (Mountain View),16.11,18.32,34.43,3,2,2
Brookfield,6.44,16.82,23.25,10,3,3
Lutheran North,17.57,2.5,20.07,2,12,4
Lafayette County,14.5,1.9,16.4,4,15,5
Malden,13.19,2.0,15.19,7,13,6
Cardinal Ritter,13.91,0.81,14.73,5,19,7
Palmyra,1.49,12.53,14.02,14,4,8
Brentwood,11.93,1.84,13.77,8,17,9
East Buchanan,13.48,-2.27,11.21,6,23,10
Lexington,-0.2,8.79,8.59,17,5,11
Caruthersville,0.26,4.84,5.1,15,7,12
Summit Christian Academy,2.32,1.98,4.3,13,14,13
Butler,10.44,-6.16,4.28,9,29,14
Bishop LeBlond,-4.67,6.8,2.13,26,6,15
Fair Grove,0.11,1.32,1.43,16,18,16
Lawson,3.47,-2.65,0.81,12,26,17
Strafford,-4.91,4.66,-0.25,27,8,18
Trenton,-5.17,4.37,-0.81,29,9,19
Hayti,-4.58,3.3,-1.28,24,10,20
Lathrop,-1.66,-2.08,-3.74,18,21,21
Trinity Catholic,-2.24,-2.2,-4.44,19,22,22
Clark County,-5.28,-0.18,-5.46,30,20,23
El Dorado Springs,-4.66,-2.78,-7.45,25,27,24
Lutheran St. Charles,-2.96,-6.71,-9.67,21,31,25
Ash Grove,-13.36,3.07,-10.29,40,11,26
Hermann,-4.5,-7.08,-11.57,23,32,27
Jefferson (Festus),4.34,-16.52,-12.18,11,47,28
Portageville,-4.07,-8.61,-12.68,22,36,29
Hallsville,-15.02,1.84,-13.18,44,16,30
Holden,-9.85,-4.27,-14.12,33,28,31
Cole Camp,-13.44,-2.42,-15.86,41,25,32
University Academy Charter,-5.04,-10.9,-15.94,28,40,33
Stockton,-8.45,-7.95,-16.4,31,34,34
Diamond,-14.72,-2.31,-17.03,43,24,35
South Callaway,-11.3,-6.7,-18.0,36,30,36
Houston,-11.77,-7.11,-18.88,38,33,37
East Prairie,-10.37,-8.96,-19.33,35,38,38
North Callaway,-13.56,-8.46,-22.02,42,35,39
Highland,-2.82,-20.33,-23.15,20,52,40
Willow Springs,-10.35,-14.23,-24.58,34,41,41
Scott City,-13.21,-15.62,-28.84,39,45,42
Bowling Green,-9.65,-19.7,-29.34,32,50,43
Carrollton,-20.48,-8.91,-29.39,49,37,44
Carnahan,-19.28,-15.02,-34.3,47,43,45
Cleveland NJROTC,-22.25,-14.4,-36.65,51,42,46
Herculaneum,-20.89,-18.04,-38.93,50,49,47
Sherwood,-29.97,-10.73,-40.7,57,39,48
St. Paul Lutheran (Concordia),-26.21,-15.47,-41.68,54,44,49
Cuba,-18.2,-24.19,-42.39,45,53,50
Southeast,-26.3,-16.28,-42.58,55,46,51
Van-Far with Community,-26.11,-17.1,-43.21,53,48,52
Knob Noster,-20.03,-29.44,-49.48,48,55,53
Clopton with Elsberry,-11.73,-39.58,-51.31,37,59,54
Grandview (Hillsboro),-32.52,-26.1,-58.62,58,54,55
Kelly,-18.79,-40.05,-58.83,46,60,56
Montgomery County,-22.28,-36.71,-58.99,52,58,57
Pleasant Hope,-29.12,-30.97,-60.08,56,56,58
Principia,-41.59,-20.2,-61.79,60,51,59
Charleston,-33.49,-33.48,-66.97,59,57,60
