School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Maryville,21.81,20.95,42.76,2,2,1
John Burroughs,15.3,24.19,39.48,5,1,2
Odessa,15.56,19.05,34.6,4,3,3
Blair Oaks,23.54,9.01,32.54,1,10,4
Oak Grove,12.8,16.27,29.07,7,5,5
Monett,4.86,17.2,22.05,18,4,6
O'Hara,9.94,8.08,18.01,9,11,7
Aurora,5.16,12.4,17.56,16,7,8
Chillicothe,5.91,10.95,16.86,14,8,9
Centralia,3.87,12.89,16.77,21,6,10
Ste. Genevieve,11.23,4.56,15.79,8,18,11
Hogan Prep Academy Charter,13.29,1.07,14.36,6,25,12
Fulton,16.77,-3.98,12.79,3,35,13
Central (Park Hills),6.59,6.12,12.71,13,15,14
Mountain Grove,2.36,9.3,11.67,24,9,15
McCluer South-Berkeley,7.28,3.16,10.44,11,20,16
Reeds Spring,3.58,5.01,8.59,22,17,17
Southern Boone,6.6,1.65,8.25,12,23,18
Richmond,4.93,3.07,8.0,17,21,19
Cassville,-0.92,6.87,5.95,27,13,20
Kennett,4.71,0.54,5.26,19,27,21
California,-3.25,7.74,4.49,31,12,22
Eldon,9.16,-6.03,3.13,10,39,23
Ava,4.42,-1.77,2.65,20,31,24
Salem,-4.16,6.37,2.22,33,14,25
Clinton,-5.22,5.81,0.59,35,16,26
Osage,-1.41,1.96,0.54,28,22,27
St. Pius X (Kansas City),-5.69,3.9,-1.8,36,19,28
Mt. Vernon,-3.65,1.29,-2.37,32,24,29
Lincoln College Prep,2.87,-5.68,-2.82,23,37,30
Soldan International Studies,1.01,-7.43,-6.42,26,41,31
Veritas Christian Academy,-3.19,-5.55,-8.73,30,36,32
Dexter,5.23,-14.28,-9.05,15,50,33
Wright City,-10.58,0.4,-10.19,43,28,34
Macon,-10.05,-0.96,-11.0,40,29,35
Fredericktown,-10.27,-2.91,-13.18,41,32,36
Potosi,-13.93,0.58,-13.36,51,26,37
Pembroke Hill,-10.59,-3.7,-14.29,44,34,38
Boonville,-11.04,-3.4,-14.44,46,33,39
Seneca,-4.97,-9.65,-14.62,34,44,40
Cameron,-14.17,-1.08,-15.25,52,30,41
Owensville,1.44,-17.59,-16.14,25,55,42
Lift for Life Academy Charter,-10.4,-5.82,-16.23,42,38,43
Duchesne,-11.7,-7.43,-19.13,47,42,44
Orchard Farm,-7.54,-12.06,-19.6,39,47,45
Springfield Catholic,-12.99,-7.13,-20.13,49,40,46
East (Kansas City),-6.17,-14.41,-20.58,37,51,47
Normandy Collaborative,-12.26,-8.94,-21.2,48,43,48
St. James,-7.28,-16.45,-23.74,38,54,49
Bishop DuBourg,-3.1,-23.31,-26.41,29,61,50
Versailles,-15.08,-14.17,-29.25,53,49,51
Confluence Prep Academy Charter,-18.29,-12.0,-30.29,58,46,52
Winfield,-10.91,-19.49,-30.4,45,57,53
St. Pius X (Festus),-15.78,-15.14,-30.92,54,53,54
Southwest Early College,-13.17,-20.37,-33.55,50,58,55
Central (Kansas City),-16.3,-17.86,-34.16,56,56,56
Sumner,-19.46,-14.9,-34.36,59,52,57
Hollister,-24.06,-11.22,-35.28,63,45,58
Northeast (Kansas City),-23.98,-12.39,-36.37,62,48,59
Warsaw,-17.22,-23.07,-40.29,57,59,60
Central (New Madrid County),-16.16,-24.29,-40.46,55,63,61
East Newton,-22.96,-23.2,-46.15,60,60,62
Buffalo,-23.74,-23.46,-47.21,61,62,63
Missouri Military Academy,-33.14,-42.91,-76.04,64,64,64
